,Unnamed: 0,Unnamed: 0.1,DocNo,Sno,sentence,tag,c1,c2,compare
892,892,892,D4,447,You can also use netdiscover on the Kali Linux machine to scan a range of IP addresses for the target host ,O O O O B-tool O O B-system I-system I-system  O B-technique O O O B-feature I-feature O O B-system I-system ,21,21,1
893,893,893,,0,,,0,0,1
894,894,894,D4,448,You can use the following command to start the Nmap port scan with service and OS detection,O O O O O B-function O O O B-tool B-technique I-technique O B-app O B-technique I-technique,17,17,1
895,895,895,,0,,,0,0,1
896,896,896,D4,449,The Nmap port scan and service scans return a lot of open ports listening services and the version of the operating system,O B-tool B-technique I-technique O B-technique I-technique O O O O B-feature I-feature O B-app O O B-feature O O B-system I-system,22,22,1
897,897,897,,0,,,0,0,1
898,898,898,D4,450,The Metasploitable-2 host is running Linux 269 - 2633 as the operating system ,O B-system I-system O O B-system I-system I-system I-system O O B-system I-system ,13,13,1
899,899,899,,0,,,0,0,1
900,900,900,D4,451,We can see that the host is running an SSH service using OpenSSH a telnet service an Apache 228 webserver 2 SQL servers and some more services ,O O O O O B-system O O O B-app I-app O B-tool O B-app I-app O B-system I-system I-system O B-system I-system O O O B-app ,27,27,1
901,901,901,,0,,,0,0,1
902,902,902,D4,452,A list of running services and their running ports are given ,O O O O B-app O O O B-feature O O ,11,11,1
903,903,903,,0,,,0,0,1
904,904,904,D4,453,Metasploitable 2 is intentionally vulnerable ,B-system I-system O O B-vulnerability ,5,5,1
905,905,905,,0,,,0,0,1
906,906,906,D4,454,Therefore one can only suspect that most if not all of the services contain vulnerabilities backdoors etc,O O O O O O O O O O O O B-app O B-vulnerability B-attack O,17,17,1
907,907,907,,0,,,0,0,1
908,908,908,D4,455,With user enumeration the penetrations tester sees what users have access to the server and which users exist on the network ,O B-vulnerability I-vulnerability O  B-securityTeam I-securityTeam O O B-user O O O O B-system O O B-user O O O B-system ,21,21,1
909,909,909,,0,,,0,0,1
910,910,910,D4,456,Another purpose for user enumeration is to gain access to the machine by using brute force techniques ,O O O B-vulnerability I-vulnerability O O O O O O B-system O O B-technique I-technique I-technique ,17,17,1
911,911,911,,0,,,0,0,1
912,912,912,D4,457,Since the username is already known to the penetration tester the only thing left to brute force is the password ,O O B-feature O O O O O B-securityTeam I-securityTeam O O O O O B-technique I-technique O O B-feature ,20,20,1
913,913,913,,0,,,0,0,1
914,914,914,D4,458,There are multiple ways of enumerating users on a Linux system,O O O O O B-vulnerability I-vulnerability O O B-system I-system,11,11,1
915,915,915,,0,,,0,0,1
916,916,916,D4,459,To enumerate the user accounts available on the target machine you will be using the following Nmap script,O B-function O B-feature I-feature O O O B-system I-system O O O O O O B-function I-function,18,18,1
917,917,917,,0,,,0,0,1
918,918,918,D4,460,Rpcclient is a Linux tool used for executing client-side MS-RPC functions ,B-O O O B-system O O O O B-system B-function I-function ,11,11,1
919,919,919,,0,,,0,0,1
920,920,920,D4,461,A null session is a connection with a samba or SMB server that does not require authentication with a password ,O B-feature I-feature O O B-feature O O B-system O B-system I-system O O O O B-technique O O B-feature ,20,20,1
921,921,921,,0,,,0,0,1
922,922,922,D4,462,No username or password is needed to set-up the connection and therefore it is called a null session,O B-feature O B-feature O O O O O B-feature O O O O O O B-feature I-feature,18,18,1
923,923,923,,0,,,0,0,1
924,924,924,D4,463,The allowance of null sessions was enabled by default on legacy systems but has been disabled from Windows XP SP2 and Windows Server 2003 ,O O O B-feature I-feature O O O O O B-system I-system O O O O O B-system I-system I-system O B-system I-system I-system,24,24,1
925,925,925,,0,,,0,0,1
926,926,926,D4,464,The connection uses port 445 an open port on the out target host as we�ve seen in the port scan results,O B-feature O B-feature I-feature O B-feature I-feature O O O B-system I-system O O O O O B-technique I-technique O,21,21,1
927,927,927,,0,,,0,0,1
928,928,928,D4,465,Now you can open up a new terminal window and set up a null session with the Metasploitable 2 samba server,O O O O O O O B-system B-system O O O O B-feature I-feature O O B-system I-system B-system I-system,21,21,1
929,929,929,,0,,,0,0,1
930,930,930,D4,466,It will ask for a password and you can press enter ,O O O O O B-feature O O O O O ,11,11,1
931,931,931,,0,,,0,0,1
932,932,932,D4,467,Then you can use the following command to enumerate all the users in the system,O O O O O O B-function O B-function O O B-user O O B-system,15,15,1
933,933,933,,0,,,0,0,1
934,934,934,D4,468,Enum4linux can be found on Kali Linux ,B-tool O O O O B-system I-system ,7,7,1
935,935,935,,0,,,0,0,1
936,936,936,D4,469,It is used to enumerate Windows and Samba hosts and is written in Perl ,O O O O B-function B-system O B-system B-system  O O O O B-tool ,14,14,1
937,937,937,,0,,,0,0,1
938,938,938,D4,470,The tool is basically a wrapper for smbclient rpcclient net and nmblookup ,O O O O O B-function O B-system B-system O O B-tool,12,12,1
939,939,939,,0,,,0,0,1
940,940,940,D4,471,Let�s have a look at how to use enum4linux and run it on Metasploitable 2 ,O O O O O O O O B-tool O O O O B-system I-system ,15,15,1
941,941,941,,0,,,0,0,1
942,942,942,D4,472,Below are the most common options used in enum4linux ,O O O O O O O O B-tool ,9,9,1
943,943,943,,0,,,0,0,1
944,944,944,D4,473,In the Metasploit console you can gather information such as target IP address Operating System ports opened and vulnerability,O O B-tool B-tool O O O B-data O O B-system B-feature I-feature B-system I-system B-feature B-feature O B-vulnerability,19,19,1
945,945,945,,0,,,0,0,1
946,946,946,D4,474,Metasploit allows you to run Nmap directly from the console ,B-tool O O O O B-tool O O O B-tool ,10,10,1
947,947,947,,0,,,0,0,1
948,948,948,D4,475,Nmap output contained over 600 lines therefore the output was shortened leaving relevant information to be explained,B-tool B-feature O O O O O O B-feature O O O O B-data O O O,17,17,1
949,949,949,,0,,,0,0,1
950,950,950,D4,476,The following lines show us the initialized scans types which involve NSE ARP Ping Scan DNS resolution and an SYN Stealth Scan,O O O O O O O B-technique O O O B-tool B-technique I-technique I-technique B-function I-function O O B-technique I-technique I-technique,22,22,1
951,951,951,,0,,,0,0,1
952,952,952,D4,477,The next extract shows what services are available at the target,O O O O O B-app O O O O B-system,11,11,1
953,953,953,,0,,,0,0,1
954,954,954,D4,478,The following extract report NSE post scan scripts execution to find vulnerabilities,O O O O B-tool B-function I-function I-function O O O B-vulnerability,12,12,1
955,955,955,,0,,,0,0,1
956,956,956,D4,479,As you can see Nmap already found security holes or vulnerabilities on the target FTP service it even links us exploits to hack the target,O O O O B-tool O O B-vulnerability I-vulnerability O B-vulnerability O O B-system B-app I-app O O O O B-function O B-attack O B-system,25,25,1
957,957,957,,0,,,0,0,1
958,958,958,D4,480,Once you identified security holes on your target use Metasploit commands to find proper exploits against them ,O O O B-vulnerability I-vulnerability O Or B-system O B-tool B-function O O O B-function O O ,17,17,1
959,959,959,,0,,,0,0,1
960,960,960,D4,481,As you saw previously one of the first vulnerabilities found was on the vsFTPD server to find proper exploits ,O O O O O O O O B-vulnerability O O O O B-system I-system O O O B-function ,19,19,1
961,961,961,,0,,,0,0,1
962,962,962,D4,482,As you see Metasploit contains a backdoor which possibly may help us to hack our target FTP ,O O O B-tool O O B-attack O O O O O O B-attack O B-system B-feature ,17,17,1
963,963,963,,0,,,0,0,1
964,964,964,D4,483,To use this exploit within Metasploit run,O O O B-function O B-tool O,7,7,1
965,965,965,,0,,,0,0,1
966,966,966,D4,484,After the command shell ie the backdoor is established then you can run command ls in the targeting system,O O B-tool I-tool O O B-attack O O O O O O B-function B-function O O B-system I-system,19,19,1
967,967,967,,0,,,0,0,1
968,968,968,D5,485,Syslog is one of the most important standards used in Linux as it is the key file which helps you determine the different level of logs which are getting generated and stored every second while you are working on your Linux box,B-tool O O O O O O O O O B-system O O O O O B-data O O O O O O O O B-data O O O O O O O O O O O O O O B-system I-system,42,42,1
969,969,969,,0,,,0,0,1
970,970,970,D5,486,Syslog can be taken as System Log Benefits of using syslog,B-tool O O O O B-data I-data O O O B-tool,11,11,1
971,971,971,,0,,,0,0,1
972,972,972,D5,487,Helps analyze the root cause for any trouble or problem caused,O O O O O O O O O O O,11,11,1
973,973,973,,0,,,0,0,1
974,974,974,D5,488,Reduce overall downtime helping to troubleshoot issues faster with all the logs,O O B-feature O O B-technique O O O O O B-data,12,12,1
975,975,975,,0,,,0,0,1
976,976,976,D5,489,Improves incident management by active detection of issues,O B-technique I-technique O O B-technique O B-vulnerability,8,8,1
977,977,977,,0,,,0,0,1
978,978,978,D5,490,Self-determination of incidents along with auto resolution,O O B-attack O O B-technique I-technique,7,7,1
979,979,979,,0,,,0,0,1
980,980,980,D5,491,Simplified architecture with different level of severity like error info warning etc,O B-system O O O O B-feature O B-data B-data B-data O,12,12,1
981,981,981,,0,,,0,0,1
982,982,982,D5,492,The syslogconf file is the main configuration file for the syslogd which logs system messages on Unix/Linux Systems ,O B-data I-data O O O B-data I-data O O B-data O B-function B-data I-data O B-system B-system ,18,18,1
983,983,983,,0,,,0,0,1
984,984,984,D5,493,This file specifies rules for logging,O B-data O B-function O B-function,6,6,1
985,985,985,,0,,,0,0,1
986,986,986,D5,494,"However in this lab we use syslog terms to illustrate the basic concepts and use rsyslog as the working logging system which is the default system log on Ubuntu Linux distribution
","O O O O O O B-tool O O O O O O O O B-tool O O O B-tool I-tool O O O O B-data I-data O B-system I-system I-system
",31,31,1
987,987,987,,0,,,0,0,1
988,988,988,D5,495,When configure syslog syslogconf is the one for syslogd and rsyslog configures are set up in the /etc/rsyslogd/ folder every rule consists of two fields a selector field and an action field ,O B-function B-tool B-data O O O O B-data O B-tool B-function O O O O O B-feature B-data O B-function O O O B-feature O B-feature I-feature O O B-feature I-feature ,32,32,1
989,989,989,,0,,,0,0,1
990,990,990,D5,496,These two fields are separated by one or more spaces or tabs ,O O B-feature O O O O O O O O O ,12,12,1
991,991,991,,0,,,0,0,1
992,992,992,D5,497,The selector field specifies a pattern of facilities and priorities belonging to the specified action,O B-feature I-feature O O O O O O O O O O O B-feature,15,15,1
993,993,993,,0,,,0,0,1
994,994,994,D5,498,The selector field itself again consists of two parts a facility and a priority separated by a period,O B-feature I-feature O O O O O O O B-system O O B-feature O O O O,18,18,1
995,995,995,,0,,,0,0,1
996,996,996,D5,499,The facility is one of the following keywords auth authpriv cron daemon kern lpr mail mark news security same as auth syslog user uucp and local0 through local7 ,O B-system O O O O O O B-feature B-feature B-feature B-tool B-app B-system B-app B-feature B-feature B-technique O O B-feature B-tool B-user B-feature O B-feature O B-feature,28,28,1
997,997,997,,0,,,0,0,1
998,998,998,D5,500,The keyword security should not be used anymore and mark is only for internal use and therefore should not be used in applications,O O B-technique O O O O O O O O O O O O O O O O O O O B-app,23,23,1
999,999,999,,0,,,0,0,1
1000,1000,1000,D5,501,You may want to specify and redirect these messages here,O O O O O O O O B-data O,10,10,1
1001,1001,1001,,0,,,0,0,1
1002,1002,1002,D5,502,The facility specifies the subsystem that produced the message ie all mail programs log with the mail facility LOG MAIL if they log using syslog ,O B-system O O B-system O O O B-data O O B-app I-app B-function O O B-app B-system B-app I-app O O B-function O B-tool ,25,25,1
1003,1003,1003,,0,,,0,0,1
1004,1004,1004,D5,503,The priority is one of the following keywords in ascending order: debug info notice warning warn same as warning err error same as err crit alert emerg panic same as emerg ,O B-feature O O O O O O O O O B-technique B-data B-data B-data B-feature O O B-data B-feature B-data O O B-data B-feature B-data B-feature B-feature O O B-feature ,31,31,1
1005,1005,1005,,0,,,0,0,1
1006,1006,1006,D5,504,The keywords error warn and panic are deprecated and should not be used anymore,O O B-data B-feature O B-feature O O O O O O O O,14,14,1
1007,1007,1007,,0,,,0,0,1
1008,1008,1008,D5,505,The priority defines the severity of the message,O B-feature O O B-feature O O B-data,8,8,1
1009,1009,1009,,0,,,0,0,1
1010,1010,1010,D5,506,Multiple selectors may be specified for a single action using the semicolon “ separator ,O B-feature O O O O O O O O O O O O,14,14,1
1011,1011,1011,,0,,,0,0,1
1012,1012,1012,D5,507,The following presented modifications provide network support to the syslogd facility ,O O O O O B-technique I-technique O O B-data B-system ,11,11,1
1013,1013,1013,,0,,,0,0,1
1014,1014,1014,D5,508,For examples if we want to log all the critical events on your Linux machine in a separate log file inside /var/log with a name of criticallog ,O O O O O O B-function O O B-feature O O O B-system I-system O O O B-data I-data O B-feature O O O O B-data,27,27,1
1015,1015,1015,,0,,,0,0,1
1016,1016,1016,D5,509,Log all the kernel related messages in separate log file,B-function O O B-app O B-data O O B-data I-data,10,10,1
1017,1017,1017,,0,,,0,0,1
1018,1018,1018,D5,510,Redirect all the error logs to a remote user on their terminals,O O O B-data B-data O O B-feature B-user O O B-system,12,12,1
1019,1019,1019,,0,,,0,0,1
1020,1020,1020,D5,511,Log all the firewall warning level messages,B-function O O B-tool B-data O B-data,7,7,1
1021,1021,1021,,0,,,0,0,1
1022,1022,1022,D5,512,Network support means that messages can be forwarded from one node running syslogd to another node running syslogd where they will be actually logged to a disk file,B-technique I-technique O O B-data O O O O O B-system O B-data O O B-system O B-data O O O O O B-function O O B-data I-data,28,28,1
1023,1023,1023,,0,,,0,0,1
1024,1024,1024,D5,513,The strategy is to have syslogd listen on a Unix/Linux domain socket for locally generated log messages ,O O O O O B-data O O O B-system B-feature I-feature O O O B-data I-data ,17,17,1
1025,1025,1025,,0,,,0,0,1
1026,1026,1026,D5,514,This behavior will allow syslogd to inter-operate with the syslog found in the standard C library ,O O O O B-data O O O O B-tool O O O B-app I-app I-app ,16,16,1
1027,1027,1027,,0,,,0,0,1
1028,1028,1028,D5,515,At the same time syslogd listens on the standard syslog port for messages forwarded from other hosts ,O O O O B-data O O O O B-app B-feature O B-data O O O B-system ,17,17,1
1029,1029,1029,,0,,,0,0,1
1030,1030,1030,D5,516,If this entry is missing syslogd neither can receive remote messages nor send them because the UDP port cannot be opened ,O O O O O B-data O O O B-feature B-data O O O O O B-feature I-feature O O O ,21,21,1
1031,1031,1031,,0,,,0,0,1
1032,1032,1032,D5,517,Instead syslogd will die immediately blowing out an error message ,O B-app O O O O O O B-data I-data ,10,10,1
1033,1033,1033,,0,,,0,0,1
1034,1034,1034,D5,518,For example to forward ALL messages to a remote host uses the following syslogconf entry,O O O O O B-data O O O O O O O O O,15,15,1
1035,1035,1035,,0,,,0,0,1
1036,1036,1036,D5,519,To forward all kernel messages to a remote host the configuration file,O O O B-app B-data O O B-system I-system O B-data I-data,12,12,1
1037,1037,1037,,0,,,0,0,1
1038,1038,1038,D5,520,The implementation of syslog on Ubuntu is rsyslogd ,O O O B-app O B-system O B-data,8,8,1
1039,1039,1039,,0,,,0,0,1
1040,1040,1040,D5,521,To determine if rsyslogd is installed on Ubuntu,O O O B-data O O O B-system ,8,8,1
1041,1041,1041,,0,,,0,0,1
1042,1042,1042,D5,522,A common rsyslogd status checking reply ,O O B-data O O O ,6,6,1
1043,1043,1043,,0,,,0,0,1
1044,1044,1044,D5,523,How to modify the iptables rules to let it log at the appropriate level,O O O O B-app B-function O O O O O O O O,14,14,1
1045,1045,1045,,0,,,0,0,1
1046,1046,1046,D5,524,How to configure syslog to log the iptables messages to a different log file,O O B-function B-data O B-function O B-app B-data O O O B-data I-data,14,14,1
1047,1047,1047,,0,,,0,0,1
1048,1048,1048,D5,525,To stop iptables messages to get logged into /var/log/messages ,O O B-app B-data O O B-function O B-feature,9,9,1
1049,1049,1049,,0,,,0,0,1
1050,1050,1050,D5,526,Assume that you are currently logging all the firewall warning level messages ,O O O O O B-function O O B-tool B-data O B-data,12,12,1
1051,1051,1051,,0,,,0,0,1
1052,1052,1052,D5,527,Restart the rsyslog and make sure that there are no errors,B-function O B-tool O O O O O O O B-data,11,11,1
1053,1053,1053,,0,,,0,0,1
1054,1054,1054,D5,528,Make sure the iptables rule is logging at the appropriate level ,O O O B-app B-function O B-function O O O O ,11,11,1
1055,1055,1055,,0,,,0,0,1
1056,1056,1056,D5,529,This can be done by using the log-level switch ,O O O O O O O B-function I-function ,9,9,1
1057,1057,1057,,0,,,0,0,1
1058,1058,1058,D5,530,Run ssh and ping to test your firewall logs ,O B-function O B-function O O O B-tool B-data,9,9,1
1059,1059,1059,,0,,,0,0,1
1060,1060,1060,D5,531,If you want to print your iptables logs on your monitoring console,O O O O B-function Or B-app B-data O O B-technique B-tool,12,12,1
1061,1061,1061,,0,,,0,0,1
1062,1062,1062,D5,532,Assume that you are currently logging all the kernel related messages in separate log file ,O O O O O B-function O O B-app O B-data O O B-data I-data,15,15,1
1063,1063,1063,,0,,,0,0,1
1064,1064,1064,D5,533,In ubuntu distribution rsyslogd is the default system log implementation compared to its precursor syslogd ,O B-system I-system B-data O O O B-data I-data O O O O O B-data ,15,15,1
1065,1065,1065,,0,,,0,0,1
1066,1066,1066,D5,534,In this lab you will learn and practice on how to setup rsyslog forwarding from a client to a centralized server ,O O O O O O O O O O O B-system B-tool B-feature O O B-system O O B-system I-system ,21,21,1
1067,1067,1067,,0,,,0,0,1
1068,1068,1068,D5,535,The syslog basics are presented in the Syslog syslogd Local Logging on Linux Since rsyslog is a successor of syslog the basic concepts of log facilities actions and priority are the same,O B-tool O O O O O B-tool B-data B-feature B-function O B-system O B-tool O O O O B-tool O O O O B-data B-system B-feature O B-feature O O O,32,32,1
1069,1069,1069,,0,,,0,0,1
1070,1070,1070,D5,536,On Ubuntu system instead of using syslog.conf rsyslog uses rsyslog as it configuration file,O B-system I-system O O O B-data B-tool O B-tool O O B-data I-data,14,14,1
1071,1071,1071,,0,,,0,0,1
1072,1072,1072,D5,537,Detailed rsyslog configuration files are maintained under /etc/rsyslogd/ folder ,O B-tool B-data I-data O O O B-feature B-data ,9,9,1
1073,1073,1073,,0,,,0,0,1
1074,1074,1074,D5,538,Default rsyslog setup configurations are maintained in the file 50-defaultconf which is similar to syslogconf using syslogd ,B-feature B-tool B-feature I-feature O O O O B-data B-data O O O O B-data O B-data ,17,17,1
1075,1075,1075,,0,,,0,0,1
1076,1076,1076,D5,539,"In the following sections Selectors Facility and Severity Levels we use the same descriptions
","O O O O B-feature B-system O B-feature I-feature O O O O B-feature
",14,14,1
1077,1077,1077,,0,,,0,0,1
1078,1078,1078,D5,540,Logs are stored at /var/log/ on the Linux filesystem ,B-data O O O B-feature O O B-system B-system ,9,9,1
1079,1079,1079,,0,,,0,0,1
1080,1080,1080,D5,541,At this location you should see multiple log files each one having a name describing what they actually store ,O O B-system O O O O B-data I-data O O O O O O O O O O,19,19,1
1081,1081,1081,,0,,,0,0,1
1082,1082,1082,D5,542,In this example you have dedicated log files for authentication purposes or for kernel related logs ,O O O O O O B-data I-data O B-technique O O O B-app O B-data ,16,16,1
1083,1083,1083,,0,,,0,0,1
1084,1084,1084,D5,543,The folder /var/log does not contain only files but it also contain dedicated folders that vendors create when the application is installed,O B-data B-feature O O O O B-data O O O O O B-data O B-user O O O B-app O B-function,22,22,1
1085,1085,1085,,0,,,0,0,1
1086,1086,1086,D5,544,Suppose that three machines are sending logs to the log server each machine is going to have its own authlog kernlog or dpkglog files,O O O B-system O O B-data O O B-system I-system O B-system O O O O O O B-data B-data O B-data B-data,24,24,1
1087,1087,1087,,0,,,0,0,1
1088,1088,1088,D5,545,Each machine ie a client wants to write logs via rsyslog To this end each machine is configured as client-server syslog instances ,O B-system O O B-system O O O B-data O B-tool O O O O B-system O B-function O B-system B-tool B-system ,22,22,1
1089,1089,1089,,0,,,0,0,1
1090,1090,1090,D5,546,They can create logs and store logs locally in their file system In the centralized logging architecture client machines will be configured to use rsyslog as a client and they will forward every single log to a remote rsyslog server,O O O B-data O O B-data O O O B-system I-system O O B-system I-system I-system B-system I-system O O B-function O O B-tool O O B-system O O O B-feature O O B-data O O B-system I-system I-system,40,40,1
1091,1091,1091,,0,,,0,0,1
1092,1092,1092,D5,547,which is the central server,O O O B-system I-system,5,5,1
1093,1093,1093,,0,,,0,0,1
1094,1094,1094,D5,548,Compared to syslog rsyslog tries to address the following improved features,O O B-tool B-tool O O O O O O O,11,11,1
1095,1095,1095,,0,,,0,0,1
1096,1096,1096,D5,549,Secure transmitted log data implement TLS to protect data transmission,B-feature B-feature B-data I-data O B-technique O B-feature B-feature I-feature,10,10,1
1097,1097,1097,,0,,,0,0,1
1098,1098,1098,D5,550,Increase the reliability: implement a memory caching module to address when the network is down,O O B-technique: O O B-technique I-technique B-function O O O O B-system O B-feature,15,15,1
1099,1099,1099,,0,,,0,0,1
1100,1100,1100,D5,551,Using the centralized logging architecture we can achieve the following benefits,O O B-system I-system I-system O O O O O O,11,11,1
1101,1101,1101,,0,,,0,0,1
1102,1102,1102,D5,552,Inspect all your logs from a single place instead of accessing individual machine,B-technique O O B-data O O O O O O O O B-system,13,13,1
1103,1103,1103,,0,,,0,0,1
1104,1104,1104,D5,553,Access to logs without access privilege to individual machines,B-feature O B-data O B-feature I-feature O O B-system,9,9,1
1105,1105,1105,,0,,,0,0,1
1106,1106,1106,D5,554,Set up a complete log monitoring infrastructure in one place to improve the network management capability,O O O O B-technique I-technique B-system O O O O O O B-technique I-technique O,16,16,1
1107,1107,1107,,0,,,0,0,1
1108,1108,1108,D5,555,The downside of using centralized logging server,O O O O B-system I-system I-system,7,7,1
1109,1109,1109,,0,,,0,0,1
1110,1110,1110,D5,556,The syslog server can be overloaded: with this architecture you are pushing logs to a remote server ,O B-system I-system O O O O O B-system O O O B-data O O B-system I-system ,17,17,1
1111,1111,1111,,0,,,0,0,1
1112,1112,1112,D5,557,if one machine starts sending excessive amount of log data it may overload the log server,O O B-system O O O O O B-data I-data O O O O B-system I-system,16,16,1
1113,1113,1113,,0,,,0,0,1
1114,1114,1114,D5,558,The centralized system suffers single-point failure ,O B-system I-system O B-feature I-feature ,6,6,1
1115,1115,1115,,0,,,0,0,1
1116,1116,1116,D5,559,If the log server goes down then the ability to look at all the logs sent by the clients is lost ,O O B-system I-system O O O O O O O O O O B-data O O O B-system O O ,21,21,1
1117,1117,1117,,0,,,0,0,1
1118,1118,1118,D5,560,Moreover if the server goes down clients will start storing messages locally until the server is available again thus it may fill up disk space on the client side,O O O B-system O O B-system O O O B-data B-feature O O B-system O O O O O O O O B-system I-system O O B-system I-system,29,29,1
1119,1119,1119,,0,,,0,0,1
1120,1120,1120,D5,561,The implementation of syslog on Ubuntu is rsyslogd ,O O O B-tool O B-system O B-data,8,8,1
1121,1121,1121,,0,,,0,0,1
1122,1122,1122,D5,562,To determine if rsyslogd is installed on Ubuntu,O O O B-data O O O B-system,8,8,1
1123,1123,1123,,0,,,0,0,1
1124,1124,1124,D5,563,First of all you have to configure your rsyslog server for it to accept incoming logs on port 514 ,O O O O O O B-function Or B-system I-system O O O O O B-data O B-feature I-feature ,19,19,1
1125,1125,1125,,0,,,0,0,1
1126,1126,1126,D5,564,We are going to use TCP for log transmission ,O O O O O B-feature O B-feature I-feature ,9,9,1
1127,1127,1127,,0,,,0,0,1
1128,1128,1128,D5,565,You can use UDP if the network reliability is not a big concern ,O O O B-feature O O B-technique I-technique O O O O O ,13,13,1
1129,1129,1129,,0,,,0,0,1
1130,1130,1130,D5,566,This is the directory that stores templates as well as files that contain the rsyslog rules,O O O B-data O O B-feature O O O B-data O O O B-function I-function,16,16,1
1131,1131,1131,,0,,,0,0,1
1132,1132,1132,D5,567,In this directory there is a 50-defaultconf file ,O O B-data O O O B-data I-data,8,8,1
1133,1133,1133,,0,,,0,0,1
1134,1134,1134,D5,568,You are going to create your own configuration file prefixing it with a number lower than the configuration file one ,O O O O O O O B-data I-data O O O O O O O O B-data I-data O ,20,20,1
1135,1135,1135,,0,,,0,0,1
1136,1136,1136,D5,569,In this way your configuration file takes priority over the default one,O O O O B-data I-data O O O O B-feature O,12,12,1
1137,1137,1137,,0,,,0,0,1
1138,1138,1138,D5,570,Remote Server means to send for every facility and every severity to the remote server template,B-system I-system O O O O O B-system O O B-feature O O B-system I-system B-feature,16,16,1
1139,1139,1139,,0,,,0,0,1
1140,1140,1140,D5,571,rsyslog properties and they together identify the path where data will be stored on the remote server,B-tool O O O O O O B-feature O B-data O O O O O B-system I-system,17,17,1
1141,1141,1141,,0,,,0,0,1
1142,1142,1142,D5,572,With this syntax log files will be grouped by hostname aka the computer name sending the log and then by syslog facility kern user auth etc ,O O O B-data I-data O O O O B-feature O O B-feature I-feature O O B-data O O O B-tool B-system  B-app B-user B-feature O ,26,26,1
1143,1143,1143,,0,,,0,0,1
1144,1144,1144,D5,573,Now you can restart the rsyslog server and make sure that it is now listening on the port 514 for TCP,O O O B-function O B-system I-system O O O O O O O B-feature O O B-feature I-feature O B-feature,21,21,1
1145,1145,1145,,0,,,0,0,1
1146,1146,1146,D5,574,With this configuration file server logs are no longer directly stored  ,O O B-data I-data B-system B-data O O O O O  ,11,11,1
1147,1147,1147,,0,,,0,0,1
1148,1148,1148,D5,575,hostname being the current name of the host ,B-feature O O O O O O B-system,8,8,1
1149,1149,1149,,0,,,0,0,1
1150,1150,1150,D5,576,Now let�s configure rsyslog as a client and on the client machine,O O B-function B-tool O O B-system O O O B-system I-system,12,12,1
1151,1151,1151,,0,,,0,0,1
1152,1152,1152,D5,577,Similarly to the procedure done on the server-side ,O O O O O O O B-system,8,8,1
1153,1153,1153,,0,,,0,0,1
1154,1154,1154,D5,578,Restart the rsyslog server and make sure that there are no errors on the client-side,B-function O B-system I-system O O O O O O O B-data O O B-system,15,15,1
1155,1155,1155,,0,,,0,0,1
1156,1156,1156,D6,579,Now on the server side folder is created for the client with the hostname ubuntu ,O O O B-system I-system B-data O O O O B-system O O B-feature B-system ,15,15,1
1157,1157,1157,,0,,,0,0,1
1158,1158,1158,D6,580,You are successfully received the log file from the client,O O O O O B-data I-data O O B-system,10,10,1
1159,1159,1159,,0,,,0,0,1
1160,1160,1160,D6,581,Now you can practice a customized logging service for one of your client ,O O O O O O B-app I-app O O O O B-system ,13,13,1
1161,1161,1161,,0,,,0,0,1
1162,1162,1162,D6,582,In this task we assume that you want to send a subset of logs captured on your client to the log server ,O O O O O O O O O O O O O B-data O O O B-system O O B-system I-system ,22,22,1
1163,1163,1163,,0,,,0,0,1
1164,1164,1164,D6,583,Assume that you are currently logging all the kernel related messages in separate log file ,O O O O O B-function O O B-app O B-data O O B-data I-data,15,15,1
1165,1165,1165,,0,,,0,0,1
1166,1166,1166,D6,584,Assume that you are currently logging all the firewall warning level messages ,O O O O O B-function O O B-tool B-data O B-data,12,12,1
1167,1167,1167,,0,,,0,0,1
1168,1168,1168,D6,585,Restart the rsyslog server and make sure that there are no errors on the client-side,B-function O B-system I-system O O O O O O O B-data O O B-system,15,15,1
1169,1169,1169,,0,,,0,0,1
1170,1170,1170,D6,586,How to modify the iptables rules to let it log at the appropriate level,O O O O B-app B-function O O O B-function O O O O,14,14,1
1171,1171,1171,,0,,,0,0,1
1172,1172,1172,D6,587,How to configure syslog to log the iptables messages to a different log file,O O B-function B-tool O B-function O B-app B-data O O O B-data I-data,14,14,1
1173,1173,1173,,0,,,0,0,1
1174,1174,1174,D6,588,To stop iptables messages to get logged into a remote server,O O B-app B-data O O B-function O O B-system I-system,11,11,1
1175,1175,1175,,0,,,0,0,1
1176,1176,1176,D6,589,Make sure the iptables rule is logging at the appropriate level ,O O O B-app B-function O B-function O O O O ,11,11,1
1177,1177,1177,,0,,,0,0,1
1178,1178,1178,D6,590,This can be done by using the log-level switch ,O O O O O O O B-function I-function ,9,9,1
1179,1179,1179,,0,,,0,0,1
1180,1180,1180,D6,591,Default log-level is warning ,B-feature B-feature O B-data ,4,4,1
1181,1181,1181,,0,,,0,0,1
1182,1182,1182,D6,592,Now you can run ssh and ping to test your firewall logs received at the server side,O O O B-function B-function O B-function O B-function O B-tool B-data O O O B-system I-system,17,17,1
1183,1183,1183,,0,,,0,0,1
