,Unnamed: 0,sentence,tag,entity
1767,1767,alarms , function,"('alarms ', ' function')"
1768,1768,target , system,"('target ', ' system')"
1769,1769,spoofed , vulnerability,"('spoofed ', ' vulnerability')"
1770,1770,scan , technique,"('scan ', ' technique')"
1771,1771, ,, 
1772,1772,administrator�s , securityTeam,"('administrator�s ', ' securityTeam')"
1773,1773,IDS , tool,"('IDS ', ' tool')"
1774,1774,accuracy , feature,"('accuracy ', ' feature')"
1775,1775, ,, 
1776,1776,idle scan , technique ,"('idle scan ', ' technique ')"
1777,1777,spoofing , vulnerability,"('spoofing ', ' vulnerability')"
1778,1778,source , system,"('source ', ' system')"
1779,1779,IP address , feature ,"('IP address ', ' feature ')"
1780,1780,TCP port scan , technique  ,"('TCP port scan ', ' technique  ')"
1781,1781, ,, 
1782,1782,IP identification field , feature  ,"('IP identification field ', ' feature  ')"
1783,1783,systems , system,"('systems ', ' system')"
1784,1784, ,, 
1785,1785,Linux systems , system ,"('Linux systems ', ' system ')"
1786,1786,idle scan attacks , attack  ,"('idle scan attacks ', ' attack  ')"
1787,1787, ,, 
1788,1788,Nmap , tool,"('Nmap ', ' tool')"
1789,1789,reverse-DNS resolution , function ,"('reverse-DNS resolution ', ' function ')"
1790,1790,responsive , feature,"('responsive ', ' feature')"
1791,1791,host , system,"('host ', ' system')"
1792,1792, ,, 
1793,1793,DNS lookup , function ,"('DNS lookup ', ' function ')"
1794,1794,probes , technique,"('probes ', ' technique')"
1795,1795,detected , technique,"('detected ', ' technique')"
1796,1796,unintrusive , feature,"('unintrusive ', ' feature')"
1797,1797,list scan , technique ,"('list scan ', ' technique ')"
1798,1798,detected , technique,"('detected ', ' technique')"
1799,1799, ,, 
1800,1800,probes , technique,"('probes ', ' technique')"
1801,1801,DNS server , system ,"('DNS server ', ' system ')"
1802,1802,configured , function,"('configured ', ' function')"
1803,1803,machine , system,"('machine ', ' system')"
1804,1804,Nmap , tool,"('Nmap ', ' tool')"
1805,1805, ,, 
1806,1806,risk , feature,"('risk ', ' feature')"
1807,1807,reverse DNS resolution , function  ,"('reverse DNS resolution ', ' function  ')"
1808,1808, ,, 
1809,1809,name servers , system ,"('name servers ', ' system ')"
1810,1810,dns servers , system ,"('dns servers ', ' system ')"
1811,1811,Nmap , tool,"('Nmap ', ' tool')"
1812,1812,DNS queries , function ,"('DNS queries ', ' function ')"
1813,1813,proxied , system,"('proxied ', ' system')"
1814,1814, ,, 
1815,1815,scanning , technique,"('scanning ', ' technique')"
1816,1816,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')"
1817,1817,explore , technique,"('explore ', ' technique')"
1818,1818, ,, 
1819,1819,Metasploit Framework msf , tool  ,"('Metasploit Framework msf ', ' tool  ')"
1820,1820,deploy , function,"('deploy ', ' function')"
1821,1821,attacks , attack,"('attacks ', ' attack')"
1822,1822, ,, 
1823,1823,service , app,"('service ', ' app')"
1824,1824,access , feature,"('access ', ' feature')"
1825,1825,command shell , tool ,"('command shell ', ' tool ')"
1826,1826,data , data,"('data ', ' data')"
1827,1827,service , app,"('service ', ' app')"
1828,1828,parameters , feature,"('parameters ', ' feature')"
1829,1829,steal , technique,"('steal ', ' technique')"
1830,1830,critical , feature,"('critical ', ' feature')"
1831,1831,data , data,"('data ', ' data')"
1832,1832,system configuration , feature ,"('system configuration ', ' feature ')"
1833,1833,setup , system,"('setup ', ' system')"
1834,1834, ,, 
1835,1835,Metasploit Framework MSF , tool  ,"('Metasploit Framework MSF ', ' tool  ')"
1836,1836,command-line CLI , tool ,"('command-line CLI ', ' tool ')"
1837,1837,penetration testing , technique ,"('penetration testing ', ' technique ')"
1838,1838, ,, 
1839,1839,Metasploit , tool,"('Metasploit ', ' tool')"
1840,1840,discover , technique,"('discover ', ' technique')"
1841,1841,identify , technique,"('identify ', ' technique')"
1842,1842,system vulnerabilities , vulnerability ,"('system vulnerabilities ', ' vulnerability ')"
1843,1843,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
1844,1844, ,, 
1845,1845,Metasploit Framework , tool ,"('Metasploit Framework ', ' tool ')"
1846,1846,vulnerability , vulnerability,"('vulnerability ', ' vulnerability')"
1847,1847,exploitation packets , data ,"('exploitation packets ', ' data ')"
1848,1848,vulnerability discovery , technique ,"('vulnerability discovery ', ' technique ')"
1849,1849, ,, 
1850,1850,Metasploit Framework , tool ,"('Metasploit Framework ', ' tool ')"
1851,1851,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')"
1852,1852,system , system,"('system ', ' system')"
1853,1853,Metasploitable2 , system,"('Metasploitable2 ', ' system')"
1854,1854, ,, 
1855,1855,Metasploit , tool,"('Metasploit ', ' tool')"
1856,1856,computer security , technique ,"('computer security ', ' technique ')"
1857,1857,information , data,"('information ', ' data')"
1858,1858,security vulnerabilities , vulnerability ,"('security vulnerabilities ', ' vulnerability ')"
1859,1859,penetration testing , technique ,"('penetration testing ', ' technique ')"
1860,1860,IDS signature development , technique  ,"('IDS signature development ', ' technique  ')"
1861,1861, ,, 
1862,1862,security , technique,"('security ', ' technique')"
1863,1863,Rapid7 , app,"('Rapid7 ', ' app')"
1864,1864, ,, 
1865,1865,open-source , feature,"('open-source ', ' feature')"
1866,1866,Metasploit Framework , tool ,"('Metasploit Framework ', ' tool ')"
1867,1867,tool , tool,"('tool ', ' tool')"
1868,1868,exploit code , function ,"('exploit code ', ' function ')"
1869,1869,remote target machine , system  ,"('remote target machine ', ' system  ')"
1870,1870, ,, 
1871,1871,Metasploit , tool,"('Metasploit ', ' tool')"
1872,1872,anti-forensic , technique,"('anti-forensic ', ' technique')"
1873,1873,evasion , technique,"('evasion ', ' technique')"
1874,1874,tools , tool,"('tools ', ' tool')"
1875,1875,Metasploit Framework , tool ,"('Metasploit Framework ', ' tool ')"
1876,1876, ,, 
1877,1877,Metasploit , tool,"('Metasploit ', ' tool')"
1878,1878,Kali Linux operating system , system   ,"('Kali Linux operating system ', ' system   ')"
1879,1879, ,, 
1880,1880,command-line , tool,"('command-line ', ' tool')"
1881,1881,version , feature,"('version ', ' feature')"
1882,1882,msfconsole , tool,"('msfconsole ', ' tool')"
1883,1883,Ubuntu Linux , system ,"('Ubuntu Linux ', ' system ')"
1884,1884, ,, 
1885,1885,Metasploit framework , tool ,"('Metasploit framework ', ' tool ')"
1886,1886,exploits , function,"('exploits ', ' function')"
1887,1887,payloads , data,"('payloads ', ' data')"
1888,1888,modules , function,"('modules ', ' function')"
1889,1889,Ruby , tool,"('Ruby ', ' tool')"
1890,1890,classes , function,"('classes ', ' function')"
1891,1891,plugin�s , tool,"('plugin�s ', ' tool')"
1892,1892,scripts , function,"('scripts ', ' function')"
1893,1893,user interfaces , app ,"('user interfaces ', ' app ')"
1894,1894, ,, 
1895,1895,Metasploit framework , tool ,"('Metasploit framework ', ' tool ')"
1896,1896,information- , data,"('information- ', ' data')"
1897,1897,tools , tool,"('tools ', ' tool')"
1898,1898,auxiliary modules , tool ,"('auxiliary modules ', ' tool ')"
1899,1899, ,, 
1900,1900,Auxiliary modules , tool ,"('Auxiliary modules ', ' tool ')"
1901,1901,port scanning , technique ,"('port scanning ', ' technique ')"
1902,1902,service identification , technique ,"('service identification ', ' technique ')"
1903,1903,password sniffing , technique ,"('password sniffing ', ' technique ')"
1904,1904,Windows patch enumeration , technique  ,"('Windows patch enumeration ', ' technique  ')"
1905,1905, ,, 
1906,1906,Metasploit , tool,"('Metasploit ', ' tool')"
1907,1907,advanced users , user ,"('advanced users ', ' user ')"
1908,1908,exploits , function,"('exploits ', ' function')"
1909,1909,modules , tool,"('modules ', ' tool')"
1910,1910,plugins , tool,"('plugins ', ' tool')"
1911,1911,scripts , function,"('scripts ', ' function')"
1912,1912, ,, 
1913,1913,Metasploit , tool,"('Metasploit ', ' tool')"
1914,1914,information , data,"('information ', ' data')"
1915,1915,module , tool,"('module ', ' tool')"
1916,1916,default , function,"('default ', ' function')"
1917,1917, ,, 
1918,1918,msfconsole , tool,"('msfconsole ', ' tool')"
1919,1919,user interface , app ,"('user interface ', ' app ')"
1920,1920,interface , app,"('interface ', ' app')"
1921,1921,external commands , function ,"('external commands ', ' function ')"
1922,1922,ping command , function ,"('ping command ', ' function ')"
1923,1923,tab auto-completion , function ,"('tab auto-completion ', ' function ')"
1924,1924, ,, 
1925,1925,graphical user interface , app  ,"('graphical user interface ', ' app  ')"
1926,1926,Metasploit , tool,"('Metasploit ', ' tool')"
1927,1927,Armitage , app,"('Armitage ', ' app')"
1928,1928, ,, 
1929,1929,Kali Linux , system ,"('Kali Linux ', ' system ')"
1930,1930,rolling edition , feature ,"('rolling edition ', ' feature ')"
1931,1931,Metasploit framework , tool ,"('Metasploit framework ', ' tool ')"
1932,1932,msfconsole , tool,"('msfconsole ', ' tool')"
1933,1933,Metasploit , tool,"('Metasploit ', ' tool')"
1934,1934,dock , app,"('dock ', ' app')"
1935,1935, ,, 
1936,1936,PostgreSQL service , app ,"('PostgreSQL service ', ' app ')"
1937,1937,Metasploit service , app ,"('Metasploit service ', ' app ')"
1938,1938, ,, 
1939,1939,command , function,"('command ', ' function')"
1940,1940,Metasploit , tool,"('Metasploit ', ' tool')"
1941,1941,installed , function,"('installed ', ' function')"
1942,1942,system , system,"('system ', ' system')"
1943,1943, ,, 
1944,1944,Metasploit , tool,"('Metasploit ', ' tool')"
1945,1945,installed , function,"('installed ', ' function')"
1946,1946,install , function,"('install ', ' function')"
1947,1947,Metasploit , tool,"('Metasploit ', ' tool')"
1948,1948, ,, 
1949,1949,use command , function ,"('use command ', ' function ')"
1950,1950,Metasploit , tool,"('Metasploit ', ' tool')"
1951,1951,module , function,"('module ', ' function')"
1952,1952,msfconsole , tool,"('msfconsole ', ' tool')"
1953,1953,module , function,"('module ', ' function')"
1954,1954, ,, 
1955,1955,exploit , function,"('exploit ', ' function')"
1956,1956,command line , tool ,"('command line ', ' tool ')"
1957,1957, ,, 
1958,1958,command line�s , tool ,"('command line�s ', ' tool ')"
1959,1959,exploit , function,"('exploit ', ' function')"
1960,1960,realvnc_client , vulnerability,"('realvnc_client ', ' vulnerability')"
1961,1961, ,, 
1962,1962,information , data,"('information ', ' data')"
1963,1963,exploit , technique,"('exploit ', ' technique')"
1964,1964,exploit parameters , function ,"('exploit parameters ', ' function ')"
1965,1965,target , system,"('target ', ' system')"
1966,1966, ,, 
1967,1967,exploit , function,"('exploit ', ' function')"
1968,1968,msfconsole , tool,"('msfconsole ', ' tool')"
1969,1969,back command , function ,"('back command ', ' function ')"
1970,1970, ,, 
1971,1971,back command , function ,"('back command ', ' function ')"
1972,1972,msfconsole , tool,"('msfconsole ', ' tool')"
1973,1973, ,, 
1974,1974,use command , function ,"('use command ', ' function ')"
1975,1975,Metasploit , tool,"('Metasploit ', ' tool')"
1976,1976,module , function,"('module ', ' function')"
1977,1977, ,, 
1978,1978,exit command , function ,"('exit command ', ' function ')"
1979,1979,msfconsole , tool,"('msfconsole ', ' tool')"
1980,1980,Linux terminal , system ,"('Linux terminal ', ' system ')"
1981,1981, ,, 
1982,1982,help command , function ,"('help command ', ' function ')"
1983,1983,commands , function,"('commands ', ' function')"
1984,1984,msfconsole , tool,"('msfconsole ', ' tool')"
1985,1985, ,, 
1986,1986,exploit , function,"('exploit ', ' function')"
1987,1987,help command , function ,"('help command ', ' function ')"
1988,1988,exploit commands , function ,"('exploit commands ', ' function ')"
1989,1989, ,, 
1990,1990,exploit , function,"('exploit ', ' function')"
1991,1991,use command , function ,"('use command ', ' function ')"
1992,1992,information , data,"('information ', ' data')"
1993,1993,name , feature,"('name ', ' feature')"
1994,1994,platform , app,"('platform ', ' app')"
1995,1995,author , user,"('author ', ' user')"
1996,1996,targets , system,"('targets ', ' system')"
1997,1997,info command , function ,"('info command ', ' function ')"
1998,1998, ,, 
1999,1999,info , data,"('info ', ' data')"
2000,2000,command , function,"('command ', ' function')"
2001,2001,exploit , technique,"('exploit ', ' technique')"
2002,2002,ie_execcommand_ua , vulnerability,"('ie_execcommand_ua ', ' vulnerability')"
2003,2003, ,, 
2004,2004,Metasploit , tool,"('Metasploit ', ' tool')"
2005,2005,exploits , technique,"('exploits ', ' technique')"
2006,2006, ,, 
2007,2007,exploits , function,"('exploits ', ' function')"
2008,2008,search function , function ,"('search function ', ' function ')"
2009,2009, ,, 
2010,2010,search function , function ,"('search function ', ' function ')"
2011,2011,command , function,"('command ', ' function')"
2012,2012,search , function,"('search ', ' function')"
2013,2013,exploits , technique,"('exploits ', ' technique')"
2014,2014,Flash player , tool ,"('Flash player ', ' tool ')"
2015,2015, ,, 
2016,2016,search command , function ,"('search command ', ' function ')"
2017,2017,Metasploit , tool,"('Metasploit ', ' tool')"
2018,2018,module , function,"('module ', ' function')"
2019,2019,names , feature,"('names ', ' feature')"
2020,2020,description , feature,"('description ', ' feature')"
2021,2021, ,, 
2022,2022,exploits , technique,"('exploits ', ' technique')"
2023,2023,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')"
2024,2024,Flash player software , app  ,"('Flash player software ', ' app  ')"
2025,2025, ,, 
2026,2026,CVE-2015-5122 Adobe Flash opaqueBackground Use After Free zero-day , vulnerability       ,"('CVE-2015-5122 Adobe Flash opaqueBackground Use After Free zero-day ', ' vulnerability       ')"
2027,2027,Hacking Team , attacker er,"('Hacking Team ', ' attacker er')"
2028,2028,data breach , attack ,"('data breach ', ' attack ')"
2029,2029, ,, 
2030,2030,search command , function ,"('search command ', ' function ')"
2031,2031,author , user,"('author ', ' user')"
2032,2032,OSVDB ID , feature ,"('OSVDB ID ', ' feature ')"
2033,2033,platform , app,"('platform ', ' app')"
2034,2034, ,, 
2035,2035,exploit parameters , feature ,"('exploit parameters ', ' feature ')"
2036,2036,set command , function ,"('set command ', ' function ')"
2037,2037, ,, 
2038,2038,payloads , data,"('payloads ', ' data')"
2039,2039,targets , system,"('targets ', ' system')"
2040,2040,advanced , feature,"('advanced ', ' feature')"
2041,2041,evasion , technique,"('evasion ', ' technique')"
2042,2042, ,, 
2043,2043,show options command , function  ,"('show options command ', ' function  ')"
2044,2044,parameters , feature,"('parameters ', ' feature')"
2045,2045,exploit , function,"('exploit ', ' function')"
2046,2046,command line , tool ,"('command line ', ' tool ')"
2047,2047,exploit , function,"('exploit ', ' function')"
2048,2048, ,, 
2049,2049,Flash exploit , vulnerability ,"('Flash exploit ', ' vulnerability ')"
2050,2050, ,, 
2051,2051,show options command , function  ,"('show options command ', ' function  ')"
2052,2052,target , system,"('target ', ' system')"
2053,2053,module , function,"('module ', ' function')"
2054,2054, ,, 
2055,2055,target , system,"('target ', ' system')"
2056,2056,Windows , system,"('Windows ', ' system')"
2057,2057,exploit , function,"('exploit ', ' function')"
2058,2058, ,, 
2059,2059,set command , function ,"('set command ', ' function ')"
2060,2060,name , feature,"('name ', ' feature')"
2061,2061, ,, 
2062,2062,show options command , function  ,"('show options command ', ' function  ')"
2063,2063,SRVHOST , feature,"('SRVHOST ', ' feature')"
2064,2064,SRVPORT , feature,"('SRVPORT ', ' feature')"
2065,2065, ,, 
2066,2066,Boolean , function,"('Boolean ', ' function')"
2067,2067,set command , function ,"('set command ', ' function ')"
2068,2068, ,, 
2069,2069,show payloads command , function  ,"('show payloads command ', ' function  ')"
2070,2070,msfconsole , tool,"('msfconsole ', ' tool')"
2071,2071,payloads , data,"('payloads ', ' data')"
2072,2072,exploit , function,"('exploit ', ' function')"
2073,2073, ,, 
2074,2074,flash player exploit , vulnerability  ,"('flash player exploit ', ' vulnerability  ')"
2075,2075,payloads , data,"('payloads ', ' data')"
2076,2076, ,, 
2077,2077,payload , data,"('payload ', ' data')"
2078,2078,set command , function ,"('set command ', ' function ')"
2079,2079,payload , data,"('payload ', ' data')"
2080,2080, ,, 
2081,2081,show targets command , function  ,"('show targets command ', ' function  ')"
2082,2082,operating systems , system ,"('operating systems ', ' system ')"
2083,2083,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')"
2084,2084,exploit , function,"('exploit ', ' function')"
2085,2085, ,, 
2086,2086,command , function,"('command ', ' function')"
2087,2087,adobe_flash_shader_drawing_fill exploit , vulnerability ,"('adobe_flash_shader_drawing_fill exploit ', ' vulnerability ')"
2088,2088, ,, 
2089,2089,exploit , function,"('exploit ', ' function')"
2090,2090,targets , system,"('targets ', ' system')"
2091,2091,Windows , system,"('Windows ', ' system')"
2092,2092,Linux , system,"('Linux ', ' system')"
2093,2093,operating systems , system ,"('operating systems ', ' system ')"
2094,2094, ,, 
2095,2095,info command , data ,"('info command ', ' data ')"
2096,2096,info , data,"('info ', ' data')"
2097,2097,exploit , function,"('exploit ', ' function')"
2098,2098,targets , system,"('targets ', ' system')"
2099,2099, ,, 
2100,2100,target , system,"('target ', ' system')"
2101,2101,command set , function ,"('command set ', ' function ')"
2102,2102,target ID , feature ,"('target ID ', ' feature ')"
2103,2103, ,, 
2104,2104,target , system,"('target ', ' system')"
2105,2105,payloads , data,"('payloads ', ' data')"
2106,2106,payloads , data,"('payloads ', ' data')"
2107,2107,target , system,"('target ', ' system')"
2108,2108,Linux , system,"('Linux ', ' system')"
2109,2109, ,, 
2110,2110,show advanced command , function  ,"('show advanced command ', ' function  ')"
2111,2111,advanced options , feature ,"('advanced options ', ' feature ')"
2112,2112,exploit , function,"('exploit ', ' function')"
2113,2113, ,, 
2114,2114,set command , function ,"('set command ', ' function ')"
2115,2115,advanced , feature,"('advanced ', ' feature')"
2116,2116,parameter , feature,"('parameter ', ' feature')"
2117,2117,advanced , feature,"('advanced ', ' feature')"
2118,2118, ,, 
2119,2119,show nops command , function  ,"('show nops command ', ' function  ')"
2120,2120,NOP generators , function ,"('NOP generators ', ' function ')"
2121,2121, ,, 
2122,2122,NOP , function,"('NOP ', ' function')"
2123,2123,No Operation , function ,"('No Operation ', ' function ')"
2124,2124,NOP sled , function ,"('NOP sled ', ' function ')"
2125,2125,IDS , tool,"('IDS ', ' tool')"
2126,2126,IPS , tool,"('IPS ', ' tool')"
2127,2127,signatures , feature,"('signatures ', ' feature')"
2128,2128,NOP sleds , function ,"('NOP sleds ', ' function ')"
2129,2129, ,, 
2130,2130,NOP generators , function ,"('NOP generators ', ' function ')"
2131,2131,CPU architecture , system ,"('CPU architecture ', ' system ')"
2132,2132, ,, 
2133,2133,NOP generator , function ,"('NOP generator ', ' function ')"
2134,2134,set command , function ,"('set command ', ' function ')"
2135,2135,NOP generator , function ,"('NOP generator ', ' function ')"
2136,2136, ,, 
2137,2137,exploit , function,"('exploit ', ' function')"
2138,2138,NOP sleds , function ,"('NOP sleds ', ' function ')"
2139,2139,NOP generator , function ,"('NOP generator ', ' function ')"
2140,2140, ,, 
2141,2141,show evasion command , function  ,"('show evasion command ', ' function  ')"
2142,2142,evasion techniques , technique ,"('evasion techniques ', ' technique ')"
2143,2143, ,, 
2144,2144,evasions , technique,"('evasions ', ' technique')"
2145,2145,settings , feature,"('settings ', ' feature')"
2146,2146,set command , function ,"('set command ', ' function ')"
2147,2147,evasion , technique,"('evasion ', ' technique')"
2148,2148,parameter , feature,"('parameter ', ' feature')"
2149,2149, ,, 
2150,2150,exploit , function,"('exploit ', ' function')"
2151,2151,payload , data,"('payload ', ' data')"
2152,2152,advanced , feature,"('advanced ', ' feature')"
2153,2153,settings , feature,"('settings ', ' feature')"
2154,2154,NOP generator , function ,"('NOP generator ', ' function ')"
2155,2155,evasion , technique,"('evasion ', ' technique')"
2156,2156,encoding , function,"('encoding ', ' function')"
2157,2157,exploit , function,"('exploit ', ' function')"
2158,2158, ,, 
2159,2159,exploit , function,"('exploit ', ' function')"
2160,2160,commands , function,"('commands ', ' function')"
2161,2161,run , function,"('run ', ' function')"
2162,2162,exploit , function,"('exploit ', ' function')"
2163,2163, ,, 
2164,2164,run , function,"('run ', ' function')"
2165,2165,exploit , function,"('exploit ', ' function')"
2166,2166,msfconsole , tool,"('msfconsole ', ' tool')"
2167,2167,exploit , function,"('exploit ', ' function')"
2168,2168, ,, 
2169,2169,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
2170,2170,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')"
2171,2171,Linux machine , system ,"('Linux machine ', ' system ')"
2172,2172,virtual machine , system ,"('virtual machine ', ' system ')"
2173,2173,hypervisor , system,"('hypervisor ', ' system')"
2174,2174,KVM , system,"('KVM ', ' system')"
2175,2175,VMware Player , system ,"('VMware Player ', ' system ')"
2176,2176,Virtual box , system ,"('Virtual box ', ' system ')"
2177,2177, ,, 
2178,2178,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
2179,2179,port scanning , technique ,"('port scanning ', ' technique ')"
2180,2180,fingerprinting process , technique ,"('fingerprinting process ', ' technique ')"
2181,2181, ,, 
2182,2182,Port scanning , technique ,"('Port scanning ', ' technique ')"
2183,2183,probe , technique,"('probe ', ' technique')"
2184,2184,server , system,"('server ', ' system')"
2185,2185,host , system,"('host ', ' system')"
2186,2186,open , feature,"('open ', ' feature')"
2187,2187,TPC , feature,"('TPC ', ' feature')"
2188,2188,UDP ports , feature ,"('UDP ports ', ' feature ')"
2189,2189, ,, 
2190,2190,Fingerprinting , technique,"('Fingerprinting ', ' technique')"
2191,2191,services , app,"('services ', ' app')"
2192,2192,ports , feature,"('ports ', ' feature')"
2193,2193, ,, 
2194,2194,username/password , feature,"('username/password ', ' feature')"
2195,2195,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
2196,2196,msfadmin/msfadmin , feature,"('msfadmin/msfadmin ', ' feature')"
2197,2197, ,, 
2198,2198,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')"
2199,2199,host , system,"('host ', ' system')"
2200,2200,ifconfig command , function ,"('ifconfig command ', ' function ')"
2201,2201,IP address , feature ,"('IP address ', ' feature ')"
2202,2202, ,, 
2203,2203,netdiscover , tool,"('netdiscover ', ' tool')"
2204,2204,Kali Linux machine , system  ,"('Kali Linux machine ', ' system  ')"
2205,2205,scan , technique,"('scan ', ' technique')"
2206,2206,IP addresses , feature ,"('IP addresses ', ' feature ')"
2207,2207,target host , system ,"('target host ', ' system ')"
2208,2208, ,, 
2209,2209,command , function,"('command ', ' function')"
2210,2210,Nmap , tool,"('Nmap ', ' tool')"
2211,2211,port scan , technique ,"('port scan ', ' technique ')"
2212,2212,service , app,"('service ', ' app')"
2213,2213,OS detection , technique ,"('OS detection ', ' technique ')"
2214,2214, ,, 
2215,2215,Nmap , tool,"('Nmap ', ' tool')"
2216,2216,port scan , technique ,"('port scan ', ' technique ')"
2217,2217,service scans , technique ,"('service scans ', ' technique ')"
2218,2218,open ports , feature ,"('open ports ', ' feature ')"
2219,2219,services , app,"('services ', ' app')"
2220,2220,version , feature,"('version ', ' feature')"
2221,2221,operating system , system ,"('operating system ', ' system ')"
2222,2222, ,, 
2223,2223,Metasploitable-2 host , system ,"('Metasploitable-2 host ', ' system ')"
2224,2224,Linux 269 - 2633 , system   ,"('Linux 269 - 2633 ', ' system   ')"
2225,2225,operating system , system ,"('operating system ', ' system ')"
2226,2226, ,, 
2227,2227,host , system,"('host ', ' system')"
2228,2228,SSH service , app ,"('SSH service ', ' app ')"
2229,2229,OpenSSH , tool,"('OpenSSH ', ' tool')"
2230,2230,telnet service , app ,"('telnet service ', ' app ')"
2231,2231,Apache 228 webserver , system  ,"('Apache 228 webserver ', ' system  ')"
2232,2232,SQL servers , system ,"('SQL servers ', ' system ')"
2233,2233,services , app,"('services ', ' app')"
2234,2234, ,, 
2235,2235,services , app,"('services ', ' app')"
2236,2236,ports , feature,"('ports ', ' feature')"
2237,2237, ,, 
2238,2238,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
2239,2239,vulnerable , vulnerability,"('vulnerable ', ' vulnerability')"
2240,2240, ,, 
2241,2241,services , app,"('services ', ' app')"
2242,2242,vulnerabilities , vulnerability,"('vulnerabilities ', ' vulnerability')"
2243,2243,backdoors , attack,"('backdoors ', ' attack')"
2244,2244, ,, 
2245,2245,user enumeration , vulnerability ,"('user enumeration ', ' vulnerability ')"
2246,2246,penetrations tester , securityTeam ,"('penetrations tester ', ' securityTeam ')"
2247,2247,users , user,"('users ', ' user')"
2248,2248,server , system,"('server ', ' system')"
2249,2249,users , user,"('users ', ' user')"
2250,2250,network , system,"('network ', ' system')"
2251,2251, ,, 
2252,2252,user enumeration , vulnerability ,"('user enumeration ', ' vulnerability ')"
2253,2253,machine , system,"('machine ', ' system')"
2254,2254,brute force techniques , technique  ,"('brute force techniques ', ' technique  ')"
2255,2255, ,, 
2256,2256,username , feature,"('username ', ' feature')"
2257,2257,penetration tester , securityTeam ,"('penetration tester ', ' securityTeam ')"
2258,2258,brute force , technique ,"('brute force ', ' technique ')"
2259,2259,password , feature,"('password ', ' feature')"
2260,2260, ,, 
2261,2261,enumerating users , vulnerability ,"('enumerating users ', ' vulnerability ')"
2262,2262,Linux system , system ,"('Linux system ', ' system ')"
2263,2263, ,, 
2264,2264,enumerate , function,"('enumerate ', ' function')"
2265,2265,user accounts , feature ,"('user accounts ', ' feature ')"
2266,2266,target machine , system ,"('target machine ', ' system ')"
2267,2267,Nmap script , function ,"('Nmap script ', ' function ')"
2268,2268, ,, 
2269,2269,Rpcclient , tool,"('Rpcclient ', ' tool')"
2270,2270,Linux , system,"('Linux ', ' system')"
2271,2271,client-side , system,"('client-side ', ' system')"
2272,2272,MS-RPC functions , function ,"('MS-RPC functions ', ' function ')"
2273,2273, ,, 
2274,2274, session , feature ,"(' session ', ' feature ')"
2275,2275,connection , feature,"('connection ', ' feature')"
2276,2276,samba , system,"('samba ', ' system')"
2277,2277,SMB server , system ,"('SMB server ', ' system ')"
2278,2278,authentication , technique,"('authentication ', ' technique')"
2279,2279,password , feature,"('password ', ' feature')"
2280,2280, ,, 
2281,2281,username , feature,"('username ', ' feature')"
2282,2282,password , feature,"('password ', ' feature')"
2283,2283,connection , feature,"('connection ', ' feature')"
2284,2284, session , feature ,"(' session ', ' feature ')"
2285,2285, ,, 
2286,2286, sessions , feature ,"(' sessions ', ' feature ')"
2287,2287,legacy systems , system ,"('legacy systems ', ' system ')"
2288,2288,Windows XP SP2 , system  ,"('Windows XP SP2 ', ' system  ')"
2289,2289,Windows Server 2003 , system  ,"('Windows Server 2003 ', ' system  ')"
2290,2290, ,, 
2291,2291,connection , feature,"('connection ', ' feature')"
2292,2292,port 445 , feature ,"('port 445 ', ' feature ')"
2293,2293,open port , feature ,"('open port ', ' feature ')"
2294,2294,target host , system ,"('target host ', ' system ')"
2295,2295,port scan , technique ,"('port scan ', ' technique ')"
2296,2296, ,, 
2297,2297,terminal , system,"('terminal ', ' system')"
2298,2298,window , system,"('window ', ' system')"
2299,2299, session , feature ,"(' session ', ' feature ')"
2300,2300,Metasploitable 2 , system ,"('Metasploitable 2 ', ' system ')"
2301,2301,samba server , system ,"('samba server ', ' system ')"
2302,2302, ,, 
2303,2303,password , feature,"('password ', ' feature')"
2304,2304, ,, 
2305,2305,command , function,"('command ', ' function')"
2306,2306,enumerate , function,"('enumerate ', ' function')"
2307,2307,users , user,"('users ', ' user')"
2308,2308,system , system,"('system ', ' system')"
2309,2309, ,, 
2310,2310,Enum4linux , tool,"('Enum4linux ', ' tool')"
2311,2311,Kali Linux , system ,"('Kali Linux ', ' system ')"
2312,2312, ,, 
2313,2313,enumerate , function,"('enumerate ', ' function')"
2314,2314,Windows , system,"('Windows ', ' system')"
2315,2315,Samba , system,"('Samba ', ' system')"
2316,2316,hosts , system,"('hosts ', ' system')"
2317,2317,Perl , tool,"('Perl ', ' tool')"
2318,2318, ,, 
2319,2319,wrapper , function,"('wrapper ', ' function')"
2320,2320,smbclient , system,"('smbclient ', ' system')"
2321,2321,rpcclient , system,"('rpcclient ', ' system')"
2322,2322,nmblookup , tool,"('nmblookup ', ' tool')"
