DocNo,sentence,tag
D3,restrictive,O
,,
D3,Blocking,B-FEATURE
D3,ACK,B-TECHNIQUE
D3,scans,I-TECHNIQUE
D3,is,O
D3,one,O
D3,extra,O
D3,available,O
D3,restriction,O
,,
D3,The,O
D3,downsides,O
D3,are,O
D3,that,O
D3,they,O
D3,require,O
D3,more,O
D3,resources,O
D3,to,O
D3,function,O
D3,and,O
D3,a,O
D3,stateful,B-FEATURE
D3,firewall,B-TOOL
D3,reboot,B-FUNCTION
D3,can,O
D3,cause,O
D3,a,O
D3,device,B-SYSTEM
D3,to,O
D3,lose,O
D3,state,B-FEATURE
D3,and,O
D3,terminate,O
D3,all,O
D3,established,B-FEATURE
D3,connections,I-FEATURE
D3,passing,O
D3,through,O
D3,it,O
,,
D3,the,O
D3,key,O
D3,analysis,O
D3,point,O
D3,of,O
D3,this,O
D3,task,O
D3,is,O
D3,to,O
D3,check,O
D3,the,O
D3,feedback,O
D3,of,O
D3,Nmap,B-TOOL
D3,scans,B-TECHNIQUE
D3,with,O
D3,different,O
D3,scanning,B-TECHNIQUE
D3,options,O
D3,to,O
D3,understand,O
D3,the,O
D3,implication,O
D3,of,O
D3,Nmap,B-TOOL
D3,outputs,B-FEATURE
D3,filtered,B-FEATURE
D3,unfiltered,B-FEATURE
D3,closed,B-FEATURE
D3,open,B-FEATURE
,,
D3,What,O
D3,are,O
D3,the,O
D3,implications,O
D3,of,O
D3,the,O
D3,firewall,B-TOOL
D3,setup,B-SYSTEM
D3,according,O
D3,to,O
D3,these,O
D3,feedback,O
,,
D3,Systems,B-SYSTEM
D3,running,O
D3,TCP,B-FEATURE
D3,protocol,I-FEATURE
D3,is,O
D3,required,O
D3,by,O
D3,RFC,B-FEATURE
D3,793,I-FEATURE
D3,to,O
D3,send,O
D3,a,O
D3,negative,B-FEATURE
D3,response,I-FEATURE
D3,to,O
D3,unexpected,O
D3,connection,B-FEATURE
D3,requests,I-FEATURE
D3,in,O
D3,the,O
D3,form,O
D3,of,O
D3,a,O
D3,TCP,B-DATA
D3,RST,I-DATA
D3,reset,I-DATA
D3,packet,I-DATA
,,
D3,the,O
D3,key,O
D3,analysis,O
D3,point,O
D3,of,O
D3,this,O
D3,task,O
D3,is,O
D3,how,O
D3,to,O
D3,infer,O
D3,the,O
D3,deny-by-default,B-FEATURE
D3,firewall,B-TOOL
D3,policy,B-FEATURE
D3,based,O
D3,on,O
D3,the,O
D3,scanning,B-TECHNIQUE
D3,responses,B-FEATURE
D3,from,O
D3,the,O
D3,firewall,B-TOOL
,,
D3,The,O
D3,ACK,B-FEATURE
D3,scan,I-FEATURE
D3,sends,O
D3,TCP,B-DATA
D3,packets,I-DATA
D3,with,O
D3,only,O
D3,the,O
D3,ACK,B-DATA
D3,bit,I-DATA
D3,set,I-DATA
D3,Whether,O
D3,ports,B-FEATURE
D3,are,O
D3,open,B-FEATURE
D3,or,O
D3,closed,B-FEATURE
D3,the,O
D3,target,B-SYSTEM
D3,is,O
D3,required,O
D3,by,O
D3,RFC,B-FEATURE
D3,793,I-FEATURE
D3,to,O
D3,respond,O
D3,with,O
D3,a,O
D3,RST,B-DATA
D3,packet,I-DATA
,,
D3,the,O
D3,key,O
D3,analysis,O
D3,point,O
D3,of,O
D3,this,O
D3,task,O
D3,is,O
D3,how,O
D3,to,O
D3,infer,O
D3,stateful,B-FEATURE
D3,or,O
D3,stateless,B-FEATURE
D3,firewall,B-TOOL
D3,policies,B-FEATURE
D3,setup,B-SYSTEM
D3,based,O
D3,on,O
D3,the,O
D3,scanning,B-TECHNIQUE
D3,responses,B-FEATURE
D3,from,O
D3,the,O
D3,firewall,B-TOOL
,,
D3,What,O
D3,is,O
D3,your,O
D3,observation,O
D3,of,O
D3,the,O
D3,responding,O
D3,time,O
D3,of,O
D3,each,O
D3,type,O
D3,of,O
D3,scans,B-TECHNIQUE
D3,and,O
D3,what,O
D3,is,O
D3,the,O
D3,reason,O
D3,and,O
D3,implications?,O
,,
D3,Find,O
D3,at,O
D3,least,O
D3,one,O
D3,accessible,O
D3,open,B-FEATURE
D3,or,O
D3,closed,B-FEATURE
D3,port,B-FEATURE
D3,of,O
D3,one,O
D3,machine,B-SYSTEM
D3,on,O
D3,the,O
D3,internal,O
D3,network,B-SYSTEM
,,
D3,The,O
D3,machine,B-SYSTEM
D3,chosen,O
D3,should,O
D3,have,O
D3,little,O
D3,network,B-DATA
D3,traffic,I-DATA
D3,to,O
D3,avoid,O
D3,confusing,O
D3,results,O
,,
D3,Most,O
D3,Linux,B-SYSTEM
D3,system,I-SYSTEM
D3,does,O
D3,not,O
D3,work,O
,,
D3,Verify,O
D3,that,O
D3,the,O
D3,machine,B-SYSTEM
D3,has,O
D3,predictable,O
D3,IP,B-FEATURE
D3,ID,I-FEATURE
D3,sequences,O
,,
D3,targeting,O
D3,a,O
D3,Windows,B-SYSTEM
D3,XP,I-SYSTEM
D3,the,O
D3,Nping,B-TOOL
D3,options,O
D3,request,O
D3,that,O
D3,five,O
D3,SYN,B-DATA
D3,packets,I-DATA
D3,be,O
D3,sent,O
D3,to,O
D3,port,B-FEATURE
D3,80,I-FEATURE
D3,one,O
D3,second,O
D3,apart,O
,,
D3,Start,O
D3,a,O
D3,flooding,B-ATTACK
D3,to,O
D3,a,O
D3,chosen,O
D3,host,B-SYSTEM
,,
D3,Do,O
D3,not,O
D3,use,O
D3,any,O
D3,of,O
D3,the,O
D3,address,B-FEATURE
D3,from,O
D3,the,O
D3,nping,B-TOOL
D3,node,B-SYSTEM
,,
D3,It,O
D3,shows,O
D3,that,O
D3,the,O
D3,IP,B-FEATURE
D3,IDs,I-FEATURE
D3,are,O
D3,increasing,O
D3,by,O
D3,roughly,O
D3,11,O
D3,per,O
D3,second,O
D3,instead,O
D3,of,O
D3,one,O
,,
D3,The,O
D3,target,B-SYSTEM
D3,19216803,O
D3,is,O
D3,receiving,O
D3,our,O
D3,10,O
D3,forged,B-ATTACK
D3,packets,I-ATTACK
D3,per,O
D3,second,O
D3,and,O
D3,responding,O
D3,to,O
D3,each,O
D3,of,O
D3,them,O
,,
D3,Repeat,O
D3,step,O
D3,3,O
D3,using,O
D3,spoofed,B-VULNERABILITY
D3,addresses,B-FEATURE
D3,that,O
D3,you,O
D3,suspect,O
D3,may,O
D3,be,O
D3,allowed,O
D3,through,O
D3,the,O
D3,firewall,B-TOOL
,,
D3,This,O
D3,technique�s,O
D3,result,O
D3,is,O
D3,a,O
D3,list,O
D3,of,O
D3,source,B-SYSTEM
D3,address,B-FEATURE
D3,netblocks,B-TECHNIQUE
D3,that,O
D3,are,O
D3,permitted,O
D3,through,O
D3,the,O
D3,firewall,B-TOOL
D3,and,O
D3,those,O
D3,that,O
D3,are,O
D3,blocked,B-FEATURE
,,
D3,UDP,B-FEATURE
D3,is,O
D3,often,O
D3,more,O
D3,difficult,O
D3,because,O
D3,the,O
D3,protocol,B-FEATURE
D3,does,O
D3,not,O
D3,provide,O
D3,acknowledgment,O
D3,of,O
D3,open,B-FEATURE
D3,ports,I-FEATURE
D3,like,O
D3,TCP,B-FEATURE
D3,does,O
,,
D3,Many,O
D3,UDP,B-FEATURE
D3,applications,B-APP
D3,will,O
D3,ignore,O
D3,unexpected,O
D3,packets,B-DATA
D3,leaving,O
D3,the,O
D3,scanner,B-TOOL
D3,unsure,O
D3,whether,O
D3,the,O
D3,port,B-FEATURE
D3,is,O
D3,open,B-FEATURE
D3,or,O
D3,filtered,B-FEATURE
,,
D3,what,O
D3,is,O
D3,the,O
D3,implication,O
D3,of,O
D3,open,B-FEATURE
D3,or,O
D3,filtered,B-FEATURE
D3,states,O
D3,of,O
D3,the,O
D3,UDP,B-TECHNIQUE
D3,scan,I-TECHNIQUE
,,
D3,how,O
D3,to,O
D3,use,O
D3,Nmap,B-TOOL
D3,to,O
D3,perform,O
D3,port,B-TECHNIQUE
D3,scanning,I-TECHNIQUE
,,
D3,Based,O
D3,on,O
D3,the,O
D3,scanning,B-TECHNIQUE
D3,results,O
D3,can,O
D3,you,O
D3,further,O
D3,deploy,B-FUNCTION
D3,idle,B-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,and,O
D3,FTP,B-TECHNIQUE
D3,Bounce,I-TECHNIQUE
D3,scan,I-TECHNIQUE
,,
D3,Nmap,B-TOOL
D3,uses,O
D3,the,O
D3,g,O
D3,and,O
D3,source,B-SYSTEM
D3,port,B-FEATURE
D3,options,O
D3,to,O
D3,manipulate,O
D3,source,B-SYSTEM
D3,ports,B-FEATURE
D3,of,O
D3,transmitted,B-DATA
D3,packets,I-DATA
,,
D3,Many,O
D3,intrusion,B-TOOL
D3,detection,I-TOOL
D3,systems,I-TOOL
D3,have,O
D3,morphed,O
D3,into,O
D3,what,O
D3,marketing,O
D3,departments,O
D3,label,O
D3,intrusion,B-TOOL
D3,prevention,I-TOOL
D3,systems,I-TOOL
,,
D3,Some,O
D3,can,O
D3,only,O
D3,sniff,B-TECHNIQUE
D3,the,O
D3,network,B-SYSTEM
D3,like,O
D3,a,O
D3,normal,O
D3,IDS,B-TOOL
D3,and,O
D3,send,O
D3,triggered,B-FEATURE
D3,packet,I-FEATURE
D3,responses,I-FEATURE
,,
D3,The,O
D3,best,O
D3,IPS,B-TOOL
D3,systems,I-TOOL
D3,are,O
D3,inline,O
D3,on,O
D3,the,O
D3,network,B-SYSTEM
D3,to,O
D3,restrict,O
D3,packet,B-FEATURE
D3,flow,I-FEATURE
D3,when,O
D3,suspicious,B-VULNERABILITY
D3,activity,I-VULNERABILITY
D3,is,O
D3,detected,B-TECHNIQUE
,,
D3,For,O
D3,example,O
D3,an,O
D3,IPS,B-TOOL
D3,may,O
D3,block,B-FEATURE
D3,any,O
D3,further,O
D3,traffic,B-DATA
D3,from,O
D3,an,O
D3,IP,B-FEATURE
D3,address,I-FEATURE
D3,that,O
D3,they,O
D3,believe,O
D3,has,O
D3,port,B-TECHNIQUE
D3,scanned,I-TECHNIQUE
D3,them,O
D3,or,O
D3,attempted,O
D3,buffer,B-ATTACK
D3,overflow,I-ATTACK
D3,exploit,I-ATTACK
,,
D3,Attackers,B-ATTACKER
D3,are,O
D3,likely,O
D3,to,O
D3,notice,O
D3,this,O
D3,if,O
D3,they,O
D3,port,B-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,a,O
D3,system,B-SYSTEM
D3,and,O
D3,cannot,O
D3,connect,O
D3,to,O
D3,the,O
D3,reported,O
D3,open,B-FEATURE
D3,ports,I-FEATURE
,,
D3,Attackers,B-ATTACKER
D3,can,O
D3,confirm,O
D3,that,O
D3,they,O
D3,are,O
D3,blocked,B-FEATURE
D3,by,O
D3,trying,O
D3,to,O
D3,connect,O
D3,from,O
D3,another,O
D3,IP,B-FEATURE
D3,address,I-FEATURE
,,
D3,Suspicious,B-VULNERABILITY
D3,response,B-DATA
D3,packets,I-DATA
D3,can,O
D3,also,O
D3,tip-off,O
D3,that,O
D3,an,O
D3,IDS,B-TOOL
D3,has,O
D3,flagged,B-FEATURE
D3,an,O
D3,attacker�s,B-ATTACKER
D3,actions,O
,,
D3,In,O
D3,particular,O
D3,many,O
D3,IDSs,B-TOOL
D3,that,O
D3,are,O
D3,not,O
D3,inline,O
D3,on,O
D3,the,O
D3,network,B-SYSTEM
D3,will,O
D3,forge,B-VULNERABILITY
D3,RST,B-DATA
D3,packets,I-DATA
D3,to,O
D3,tear,O
D3,down,O
D3,connections,B-FEATURE
,,
D3,Ways,O
D3,to,O
D3,determine,O
D3,that,O
D3,these,O
D3,packets,B-DATA
D3,are,O
D3,forged,B-VULNERABILITY
D3,are,O
D3,covered,O
D3,in,O
D3,the,O
D3,section,O
D3,called,O
D3,Detecting,B-TECHNIQUE
D3,Packet,B-ATTACK
D3,Forgery,I-ATTACK
D3,by,O
D3,Firewall,B-TOOL
D3,and,O
D3,Intrusion,B-TOOL
D3,Detection,I-TOOL
D3,Systems,I-TOOL
,,
D3,For,O
D3,example,O
D3,the,O
D3,Linux,B-SYSTEM
D3,iptables,B-APP
D3,system,B-SYSTEM
D3,which,O
D3,offers,O
D3,many,O
D3,methods,O
D3,for,O
D3,rejecting,O
D3,undesired,O
D3,packets,B-DATA
D3,by,O
D3,using:,O
,,
D3,The,O
D3,type,O
D3,given,O
D3,can,O
D3,be,O
D3,icmp-net-unreachable,B-FEATURE
D3,icmp-host-unreachable,B-FEATURE
D3,icmp-port-unreachable,B-FEATURE
D3,icmp-proto-unreachable,B-FEATURE
D3,icmp-net-prohibited,B-FEATURE
D3,or,O
D3,icmp-host-prohibited,B-FEATURE
D3,which,O
D3,return,O
D3,the,O
D3,appropriate,O
D3,ICMP,B-DATA
D3,error,I-DATA
D3,message,I-DATA
D3,port-unreachable,B-FEATURE
D3,is,O
D3,the,O
D3,default,O
,,
D3,The,O
D3,option,O
D3,tcp-reset,B-FEATURE
D3,can,O
D3,be,O
D3,used,O
D3,on,O
D3,rules,B-FUNCTION
D3,which,O
D3,only,O
D3,match,O
D3,the,O
D3,TCP,B-FEATURE
D3,protocol,I-FEATURE
,,
D3,this,O
D3,causes,O
D3,a,O
D3,TCP,B-DATA
D3,RST,I-DATA
D3,packet,I-DATA
D3,to,O
D3,be,O
D3,sent,O
D3,back,O
,,
D3,This,O
D3,is,O
D3,mainly,O
D3,useful,O
D3,for,O
D3,blocking,B-FEATURE
D3,ident,B-FEATURE
D3,113/tcp,I-FEATURE
D3,probes,B-TECHNIQUE
D3,which,O
D3,frequently,O
D3,occur,O
D3,when,O
D3,sending,O
D3,mail,O
D3,to,O
D3,broken,B-FEATURE
D3,mail,B-SYSTEM
D3,hosts,I-SYSTEM
D3,which,O
D3,wont,O
D3,accept,O
D3,your,O
D3,mail,O
D3,otherwise,O
,,
D3,Forging,B-ATTACK
D3,RST,B-DATA
D3,packets,I-DATA
D3,by,O
D3,firewalls,B-TOOL
D3,and,O
D3,IDS,B-TOOL
D3,or,O
D3,IPS,B-TOOL
D3,is,O
D3,not,O
D3,particularly,O
D3,common,O
D3,outside,O
D3,of,O
D3,port,B-FEATURE
D3,113,I-FEATURE
,,
D3,It,O
D3,can,O
D3,be,O
D3,confusing,O
D3,to,O
D3,legitimate,B-FEATURE
D3,network,B-SECURITYTEAM
D3,operators,I-SECURITYTEAM
D3,and,O
D3,allows,O
D3,scanners,B-TOOL
D3,to,O
D3,immediately,O
D3,move,O
D3,on,O
D3,to,O
D3,the,O
D3,next,O
D3,port,B-FEATURE
D3,without,O
D3,waiting,O
D3,on,O
D3,the,O
D3,timeout,B-FEATURE
D3,caused,O
D3,by,O
D3,dropped,B-DATA
D3,packets,I-DATA
,,
D3,Such,O
D3,forgery,B-ATTACK
D3,can,O
D3,usually,O
D3,be,O
D3,detected,B-TECHNIQUE
D3,by,O
D3,careful,O
D3,analysis,B-TECHNIQUE
D3,of,O
D3,the,O
D3,RST,B-DATA
D3,packet,I-DATA
D3,compared,O
D3,to,O
D3,other,O
D3,packets,B-DATA
D3,sent,O
D3,by,O
D3,the,O
D3,machine,B-SYSTEM
,,
D3,you,O
D3,can,O
D3,purposely,O
D3,alter,O
D3,some,O
D3,iptables,B-APP
D3,rules,B-FUNCTION
D3,and,O
D3,observe,O
D3,the,O
D3,difference,O
D3,and,O
D3,how,O
D3,the,O
D3,changes,O
D3,can,O
D3,impact,O
D3,your,O
D3,inferences,O
D3,about,O
D3,the,O
D3,firewall,B-TOOL
D3,setup,B-SYSTEM
,,
D3,One,O
D3,way,O
D3,to,O
D3,detect,B-TECHNIQUE
D3,certain,O
D3,IDSs,B-TOOL
D3,is,O
D3,to,O
D3,watch,O
D3,for,O
D3,unexplained,O
D3,gaps,O
D3,or,O
D3,suspicious,B-VULNERABILITY
D3,machines,B-SYSTEM
D3,in,O
D3,traceroutes,B-TOOL
,,
D3,While,O
D3,most,O
D3,operating,B-SYSTEM
D3,systems,I-SYSTEM
D3,include,O
D3,a,O
D3,traceroute,B-TOOL
D3,command,B-FUNCTION
D3,Nmap,B-TOOL
D3,offers,O
D3,a,O
D3,faster,O
D3,and,O
D3,more,O
D3,effective,O
D3,alternative,O
D3,with,O
D3,the,O
D3,traceroute,B-TOOL
D3,option,O
,,
D3,This,O
D3,approach,O
D3,may,O
D3,only,O
D3,detect,B-TECHNIQUE
D3,inline,B-FEATURE
D3,IDSs,B-TOOL
D3,instead,O
D3,of,O
D3,those,O
D3,that,O
D3,passively,B-FEATURE
D3,sniff,B-TECHNIQUE
D3,the,O
D3,network,B-SYSTEM
D3,without,O
D3,being,O
D3,part,O
D3,of,O
D3,the,O
D3,route,B-FUNCTION
,,
D3,Additionally,O
D3,inspect,B-TECHNIQUE
D3,iptables,B-APP
D3,rules,B-FUNCTION
D3,and,O
D3,output,O
D3,from,O
D3,Nmap,B-TOOL
D3,and,O
D3,ping,B-FUNCTION
D3,and,O
D3,explain,O
D3,why,O
D3,the,O
D3,above-issued,O
D3,commands,B-FUNCTION
D3,cannot,O
D3,return,O
D3,the,O
D3,path,O
D3,information,B-DATA
,,
D3,The,O
D3,following,O
D3,techniques,O
D3,are,O
D3,used,O
D3,to,O
D3,avoid,O
D3,being,O
D3,detected,B-TECHNIQUE
D3,by,O
D3,the,O
D3,IDS,B-TOOL
D3,snort,B-TOOL
,,
D3,Your,O
D3,snort,B-TOOL
D3,can,O
D3,detect,B-TECHNIQUE
D3,many,O
D3,scanning,B-TECHNIQUE
D3,activities,O
D3,based,O
D3,on,O
D3,the,O
D3,given,O
D3,snort,B-FUNCTION
D3,rules,I-FUNCTION
,,
D3,how,O
D3,to,O
D3,configure,B-FUNCTION
D3,your,O
D3,scanning,B-TECHNIQUE
D3,parameters,B-FEATURE
D3,in,O
D3,the,O
D3,following,O
D3,given,O
D3,strategies,O
,,
D3,from,O
D3,slow,B-FEATURE
D3,down,I-FEATURE
D3,to,O
D3,DNS,B-SYSTEM
D3,proxying,I-SYSTEM
D3,which,O
D3,ones,O
D3,you,O
D3,can,O
D3,deploy,B-FUNCTION
D3,in,O
D3,our,O
D3,testing,B-SYSTEM
D3,environment,I-SYSTEM
,,
D3,You,O
D3,need,O
D3,to,O
D3,check,O
D3,the,O
D3,rules,B-FUNCTION
D3,specified,O
D3,in,O
D3,the,O
D3,given,O
D3,snort,B-TOOL
D3,local,O
D3,rules,B-FUNCTION
,,
D3,Based,O
D3,on,O
D3,the,O
D3,following,O
D3,given,O
D3,Nmap,B-TOOL
D3,scanning,B-TECHNIQUE
D3,methods,O
D3,design,O
D3,new,O
D3,Nmap,B-TOOL
D3,scanning,B-TECHNIQUE
D3,commands,B-FUNCTION
D3,to,O
D3,avoided,O
D3,being,O
D3,detected,B-TECHNIQUE
D3,by,O
D3,snort,B-FUNCTION
D3,rules,I-FUNCTION
,,
D3,Nmap,B-TOOL
D3,offers,O
D3,several,O
D3,timing,B-FEATURE
D3,modes,I-FEATURE
D3,that,O
D3,can,O
D3,be,O
D3,selected,O
D3,with,O
D3,the,O
D3,T,O
D3,option,O
D3,to,O
D3,accomplish,O
D3,this,O
,,
D3,For,O
D3,example,O
D3,the,O
D3,T,O
D3,paranoid,B-FEATURE
D3,option,I-FEATURE
D3,causes,O
D3,Nmap,B-TOOL
D3,to,O
D3,send,O
D3,just,O
D3,one,O
D3,probe,B-TECHNIQUE
D3,at,O
D3,a,O
D3,time,O
D3,waiting,O
D3,five,O
D3,minutes,O
D3,between,O
D3,them,O
,,
D3,A,O
D3,large,O
D3,scan,B-TECHNIQUE
D3,may,O
D3,take,O
D3,weeks,O
D3,but,O
D3,at,O
D3,least,O
D3,it,O
D3,probably,O
D3,will,O
D3,not,O
D3,be,O
D3,detected,B-TECHNIQUE
,,
D3,The,O
D3,T,O
D3,sneaky,B-FEATURE
D3,option,I-FEATURE
D3,is,O
D3,similar,O
D3,but,O
D3,it,O
D3,only,O
D3,waits,O
D3,15,O
D3,seconds,O
D3,between,O
D3,probes,B-TECHNIQUE
,,
D3,Scatter,O
D3,probes,B-TECHNIQUE
D3,across,O
D3,networks,B-SYSTEM
D3,rather,O
D3,than,O
D3,scanning,B-TECHNIQUE
D3,hosts,B-SYSTEM
D3,consecutively,O
,,
D3,IP,B-FEATURE
D3,fragments,I-FEATURE
D3,can,O
D3,be,O
D3,a,O
D3,major,O
D3,problem,O
D3,for,O
D3,intrusion,B-TOOL
D3,detection,I-TOOL
D3,systems,I-TOOL
,,
D3,particularly,O
D3,because,O
D3,the,O
D3,handling,O
D3,of,O
D3,oddities,O
D3,such,O
D3,as,O
D3,overlapping,B-FEATURE
D3,fragments,I-FEATURE
D3,and,O
D3,fragmentation,B-FEATURE
D3,assembly,I-FEATURE
D3,timeouts,I-FEATURE
D3,are,O
D3,ambiguous,O
D3,and,O
D3,differ,O
D3,substantially,O
D3,between,O
D3,platforms,B-SYSTEM
,,
D3,Thus,O
D3,the,O
D3,IDS,B-TOOL
D3,often,O
D3,has,O
D3,to,O
D3,guess,O
D3,at,O
D3,how,O
D3,the,O
D3,remote,B-SYSTEM
D3,system,I-SYSTEM
D3,will,O
D3,interpret,O
D3,a,O
D3,packet,B-DATA
,,
D3,An,O
D3,Nmap,B-TOOL
D3,scan,B-TECHNIQUE
D3,will,O
D3,use,O
D3,tiny,B-FEATURE
D3,IP,I-FEATURE
D3,fragments,I-FEATURE
,,
D3,By,O
D3,default,O
D3,Nmap,B-TOOL
D3,will,O
D3,include,O
D3,up,O
D3,to,O
D3,eight,O
D3,bytes,B-DATA
D3,of,O
D3,data,B-DATA
D3,in,O
D3,each,O
D3,fragment,B-FEATURE
D3,so,O
D3,a,O
D3,typical,O
D3,20,O
D3,or,O
D3,24,O
D3,byte,B-DATA
D3,depending,O
D3,on,O
D3,options,O
D3,TCP,B-DATA
D3,packet,I-DATA
D3,is,O
D3,sent,O
D3,in,O
D3,three,O
D3,tiny,B-FEATURE
D3,fragments,I-FEATURE
,,
D3,Every,O
D3,instance,O
D3,of,O
D3,F,O
D3,adds,O
D3,eight,O
D3,to,O
D3,the,O
D3,maximum,O
D3,fragment,B-FEATURE
D3,data,B-FEATURE
D3,size,I-FEATURE
,,
D3,Fragmentation,B-TECHNIQUE
D3,is,O
D3,only,O
D3,supported,O
D3,for,O
D3,Nmap�s,B-TOOL
D3,raw,B-DATA
D3,packet,I-DATA
D3,features,O
D3,including,O
D3,TCP,B-FEATURE
D3,and,O
D3,UDP,B-FEATURE
D3,port,B-TECHNIQUE
D3,scans,I-TECHNIQUE
D3,except,O
D3,connect,B-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,and,O
D3,FTP,B-TECHNIQUE
D3,bounce,I-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,and,O
D3,OS,B-TECHNIQUE
D3,detection,I-TECHNIQUE
,,
D3,Features,B-FEATURE
D3,such,O
D3,as,O
D3,version,B-TECHNIQUE
D3,detection,I-TECHNIQUE
D3,and,O
D3,the,O
D3,Nmap,B-TOOL
D3,Scripting,I-TOOL
D3,Engine,I-TOOL
D3,generally,O
D3,don�t,O
D3,support,O
D3,fragmentation,B-TECHNIQUE
,,
D3,because,O
D3,they,O
D3,rely,O
D3,on,O
D3,your,O
D3,host�s,B-SYSTEM
D3,TCP,B-FEATURE
D3,stack,I-FEATURE
D3,to,O
D3,communicate,O
D3,with,O
D3,target,B-APP
D3,services,I-APP
,,
D3,Decoys,B-TECHNIQUE
D3,are,O
D3,added,O
D3,with,O
D3,the,O
D3,D,O
D3,option,O
,,
D3,The,O
D3,argument,O
D3,is,O
D3,a,O
D3,list,O
D3,of,O
D3,hosts,B-SYSTEM
D3,separated,O
D3,by,O
D3,commas,O
,,
D3,The,O
D3,string,O
D3,ME,O
D3,can,O
D3,be,O
D3,used,O
D3,as,O
D3,one,O
D3,of,O
D3,the,O
D3,decoys,B-TECHNIQUE
D3,to,O
D3,represent,O
D3,where,O
D3,the,O
D3,TRUE,O
D3,source,B-SYSTEM
D3,host,I-SYSTEM
D3,should,O
D3,appear,O
D3,in,O
D3,the,O
D3,scan,B-TECHNIQUE
D3,order,O
,,
D3,source,B-SYSTEM
D3,IP,B-FEATURE
D3,and,O
D3,Nmap,B-TOOL
D3,will,O
D3,launch,O
D3,the,O
D3,requested,O
D3,port,B-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,from,O
D3,that,O
D3,given,O
D3,source,B-SYSTEM
,,
D3,No,O
D3,useful,O
D3,Nmap,B-TOOL
D3,results,O
D3,will,O
D3,be,O
D3,available,O
D3,since,O
D3,the,O
D3,target,B-SYSTEM
D3,will,O
D3,respond,O
D3,to,O
D3,the,O
D3,spoofed,B-VULNERABILITY
D3,IP,B-FEATURE
D3,and,O
D3,Nmap,B-TOOL
D3,will,O
D3,not,O
D3,see,O
D3,those,O
D3,responses,B-FEATURE
,,
D3,IDS,B-TOOL
D3,alarms,B-FUNCTION
D3,at,O
D3,the,O
D3,target,B-SYSTEM
D3,will,O
D3,blame,O
D3,the,O
D3,spoofed,B-VULNERABILITY
D3,source,O
D3,for,O
D3,the,O
D3,scan,B-TECHNIQUE
,,
D3,This,O
D3,can,O
D3,be,O
D3,useful,O
D3,for,O
D3,framing,O
D3,innocent,O
D3,parties,O
D3,casting,O
D3,doubt,O
D3,in,O
D3,the,O
D3,administrator�s,B-SECURITYTEAM
D3,mind,O
D3,about,O
D3,his,O
D3,IDS,B-TOOL
D3,accuracy,B-FEATURE
,,
D3,The,O
D3,idle,B-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,is,O
D3,a,O
D3,clever,O
D3,technique,O
D3,that,O
D3,allows,O
D3,for,O
D3,spoofing,B-VULNERABILITY
D3,the,O
D3,source,B-SYSTEM
D3,IP,B-FEATURE
D3,address,I-FEATURE
D3,as,O
D3,discussed,O
D3,in,O
D3,the,O
D3,previous,O
D3,section,O
D3,while,O
D3,still,O
D3,obtaining,O
D3,accurate,O
D3,TCP,B-TECHNIQUE
D3,port,I-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,results,O
,,
D3,This,O
D3,is,O
D3,done,O
D3,by,O
D3,abusing,O
D3,the,O
D3,properties,O
D3,of,O
D3,the,O
D3,IP,B-FEATURE
D3,identification,I-FEATURE
D3,field,I-FEATURE
D3,as,O
D3,implemented,O
D3,by,O
D3,many,O
D3,systems,B-SYSTEM
,,
D3,However,O
D3,most,O
D3,Linux,B-SYSTEM
D3,systems,I-SYSTEM
D3,are,O
D3,immune,O
D3,to,O
D3,idle,B-ATTACK
D3,scan,I-ATTACK
D3,attacks,I-ATTACK
,,
D3,Nmap,B-TOOL
D3,performs,O
D3,reverse-DNS,B-FUNCTION
D3,resolution,I-FUNCTION
D3,by,O
D3,default,O
D3,against,O
D3,every,O
D3,responsive,B-FEATURE
D3,host,B-SYSTEM
,,
D3,These,O
D3,DNS,B-FUNCTION
D3,lookup,I-FUNCTION
D3,probes,B-TECHNIQUE
D3,could,O
D3,be,O
D3,detected,B-TECHNIQUE
D3,Even,O
D3,something,O
D3,as,O
D3,unintrusive,B-FEATURE
D3,as,O
D3,a,O
D3,list,B-TECHNIQUE
D3,scan,I-TECHNIQUE
D3,it,O
D3,could,O
D3,be,O
D3,detected,B-TECHNIQUE
D3,this,O
D3,way,O
,,
D3,The,O
D3,probes,B-TECHNIQUE
D3,will,O
D3,come,O
D3,from,O
D3,the,O
D3,DNS,B-SYSTEM
D3,server,I-SYSTEM
D3,configured,B-FUNCTION
D3,for,O
D3,the,O
D3,machine,B-SYSTEM
D3,running,O
D3,Nmap,B-TOOL
,,
D3,The,O
D3,most,O
D3,effective,O
D3,way,O
D3,to,O
D3,eliminate,O
D3,this,O
D3,risk,B-FEATURE
D3,is,O
D3,to,O
D3,specify,O
D3,n,O
D3,to,O
D3,disable,O
D3,all,O
D3,reverse,B-FUNCTION
D3,DNS,I-FUNCTION
D3,resolution,I-FUNCTION
,,
